Name,Drug Groups,SMILES,ChEMBL ID
DB12457,approved; investigational,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1,CHEMBL2178422
DB12458,investigational,NCC1=CC(=O)NO1,CHEMBL273481
DB12459,investigational,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3CCNC(C)C)C2=O,CHEMBL2111084
DB12461,investigational,CN1C(=O)N(C(=O)[C@@]1(CO)C1=CC=CC=C1)C1=CC=C(C#N)C(=C1)C(F)(F)F,CHEMBL2178100
DB12462,investigational,OC(=O)COC[C@H]1CC[C@H](COC(=O)N(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1,CHEMBL3301604
DB12463,investigational,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H]1C2=CC=CC=C2CCN(C)C1=O,CHEMBL520733
DB12464,investigational,COC1=CC(CNCCC2CCOCC2)=CC=C1OC1=CN=C(C=N1)C(N)=O,CHEMBL3039511
DB12465,investigational,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,CHEMBL51
DB12466,approved; investigational,NC(=O)C1=NC(F)=CN=C1O,CHEMBL221722
DB12467,investigational,CN1C2C3=C(C1C1=CC=CC=C1C2=O)C(=O)C1=CC=CC=C1C3=O,
DB12468,investigational,COC1=CC=C(Cl)C(=C1)C1=CC=C(NC(=O)C2=CC=NN2C)N=C1N,CHEMBL3589904
DB12470,investigational,NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](CO)C=C1,CHEMBL109831
DB12471,approved; investigational,[H][C@]12CC[C@@]3([H])[C@@]4(C)COC[C@@]3(C[C@H]([C@@H]4OC[C@](C)(N)C(C)(C)C)N3N=CN=C3C3=CC=NC=C3)C1=CC[C@@]1(C)[C@H](C(O)=O)[C@](C)(CC[C@]21C)[C@H](C)C(C)C,CHEMBL4297513
DB12472,investigational,[H][C@@](O)(CO)CN1CCN(CC1)C1=CC=CC=C1,CHEMBL1288810
DB12473,approved; investigational,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,CHEMBL2105420
DB12474,approved; investigational,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,CHEMBL2107431
DB12475,investigational,COC(=O)C1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)OC,
DB12476,investigational,CCC1=NC2=C(N1CCCCNS(C)(=O)=O)C1=CC=CC=C1N=C2N,CHEMBL549344
DB12477,investigational,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,
DB12478,investigational,C(N1CCN(CC1)C1=NC=CC=N1)C1=CC2=C(OCO2)C=C1,CHEMBL1371770
DB12479,investigational,CON=C1CN(CC11CNC1)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=N1)C(O)=O,
DB12480,approved; investigational,[H]OC(=O)[C@]12CC[C@@]([H])(C(C)=C)[C@]1([H])[C@@]1([H])CC[C@]3([H])[C@@]4(C)CC[C@]([H])(O[H])C(C)(C)[C@]4([H])CC[C@@]3(C)[C@]1(C)CC2,CHEMBL269277
DB12481,investigational,[Ba],
DB12482,investigational,COC1=C(OC)C=C(C(=O)NC2=NC(=CS2)C(=O)NCCN(C(C)C)C(C)C)C(O)=C1,CHEMBL2107723
DB12483,approved; investigational,COC1=C(OCCCN2CCOCC2)C=CC2=C1N=C(NC(=O)C1=CN=C(N)N=C1)N1CCN=C21,CHEMBL3218576
DB12484,investigational,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O,CHEMBL2311128
DB12485,investigational,OC(CN1C=CN=C1[N+]([O-])=O)CN1CCCCC1,CHEMBL58752
DB12486,investigational,CCCCC1(CCCC)CN(C2=CC=CC=C2)C2=CC(SC)=C(OCC(=O)N[C@@H](C(=O)NCC(O)=O)C3=CC=CC=C3)C=C2S(=O)(=O)C1,CHEMBL3039515
DB12487,investigational,[H][C@@]12CC[C@H](OC)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OCCC)C=C3,CHEMBL2105394
DB12491,investigational,CC1=CC(OCCCS(C)(=O)=O)=CC(C)=C1C1=CC=CC(COC2=CC=C3[C@H](CC(O)=O)COC3=C2)=C1,CHEMBL1829174
DB12492,approved; investigational,NC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)N1CCCCC1,CHEMBL559288
DB12493,investigational,COC(=O)C[C@@]1(CN)C[C@@H]2CC[C@@H]2C1,
DB12494,investigational,CN1CCC(CNC2=NN3C(C=C2)=NC=C3C2=CC=CC(OC(F)(F)F)=C2)CC1,CHEMBL1952329
DB12495,investigational,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(N)=O,CHEMBL1817709
DB12497,investigational,CC1=C(C)[N+](CC(=O)C2=CC=CC=C2)=CS1,CHEMBL2111081
DB12499,approved; investigational,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CHEMBL3590187
DB12500,approved; investigational,CC1=CN=C(NC2=CC=C(OCCN3CCCC3)C=C2)N=C1NC1=CC=CC(=C1)S(=O)(=O)NC(C)(C)C,CHEMBL1287853
DB12501,investigational,CC(C)(N1CCN(CC1)C1=NC=C(C=C1)C(F)(F)F)C(=O)N[C@H]1C2CC3CC1C[C@@](C3)(C2)C(N)=O,
DB12504,investigational,CC1(C)CCC(=CC1)C1=C(NC(=O)C2=NC=C(N2)C#N)C=CC(=N1)C1CC(C)(C)OC(C)(C)C1,CHEMBL3674570
DB12505,investigational,CC1=C2C(=CNC2=C(NS(=O)(=O)C2=CC=CC(=C2)C#N)C=C1)C#N,
DB12506,investigational,NC1=NN=NN1C1=CC=CC=C1,CHEMBL2106224
DB12507,investigational,CO\N=C(/N)C1=CC=C(CNC(=O)[C@@H]2CCN2C(=O)[C@H](O)C2=CC(OC(F)F)=CC(Cl)=C2)C=C1,
DB12508,investigational,CC[C@H](O)[C@@H](C)[C@H]1O[C@@H]1C[C@@](C)(O)\C=C\C=C(/C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(CC2)C2CCCCCC2)\C=C\[C@@H]1C,
DB12509,investigational,C[C@@H]1NC(N)=NC(=N1)N(C)C,
DB12510,investigational,[O-][O+]=O,CHEMBL2447938
DB12511,investigational,CC1=C(COC2=CC=C(CO\N=C(/CCC(O)=O)C3=CC=CC=C3)C=C2)N=C(O1)C1=CC=CC=C1,CHEMBL592054
DB12512,investigational,CC[C@H](NC1=CC(C)=NC2=C(C(C)=NN12)C1=CC=C(OC)C=C1C)C1=NC(C)=NO1,CHEMBL1287935
DB12513,investigational,CC(F)(F)C(=O)N[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,
DB12514,investigational,OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNCC1=CC=C([123I])C=C1)C(O)=O)C(O)=O,CHEMBL496978
DB12515,investigational,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(N)C1=C3)C2=O,CHEMBL274070
DB12517,investigational,C[C@H]1CN(C[C@@H](C)[C@]1(O)C1=CC=CC=C1)C(=O)[C@@H]1CN(C[C@H]1C1=CC=C(F)C=C1F)C(C)(C)C,CHEMBL1090488
DB12518,investigational,CCN1CCC[C@H]1CNC(=O)C1=C(O)C(Cl)=CC(Cl)=C1OC,CHEMBL8809
DB12519,investigational,CNCC(O)=O,CHEMBL304383
DB12521,investigational,CN1CCCC1=O,CHEMBL12543
DB12522,investigational,CN1CCC(CCCNC2=NC=C(C3=NC4=C(C)C=C(C)C=C4N3)C(C)=N2)CC1,CHEMBL3301609
DB12523,approved; investigational,CN(C1CCN(CC1)C1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1)C1=NC=CC(=O)N1,CHEMBL94454
DB12524,investigational,CN(C)C1=NC(CC2=CC=C(NC(=O)C3=CC=C(C=C3)C(F)(F)F)C=C2)=NC(N(C)C)=C1CC(O)=O,CHEMBL551813
DB12526,investigational,COC1=CC(NC(=O)CCN2CCC(CC2)OC(=O)NC2=CC=CC=C2C2=CC=CC=C2)=C(Cl)C=C1CNC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,CHEMBL3039518
DB12527,investigational,ClC1=C(Cl)N=CC(=C1)N1C[C@@H]2CN[C@@H]2C1,CHEMBL238465
DB12528,investigational,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,
DB12529,approved; investigational,[O-]N=O,
DB12531,investigational,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)[C@H]2CO)C(=O)N1,CHEMBL23550
DB12532,approved; investigational,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1,CHEMBL127592
DB12533,investigational,CNCCCOC1=CC(F)=C(C(F)=C1)C1=C(N[C@@H](C)C(F)(F)F)N2N=CN=C2N=C1Cl,CHEMBL1182714
DB12535,investigational,CC1=CC(NC2=NC(=NC3=CC=CC=C23)C(O)C2=CC=C(F)C=C2)=NN1,CHEMBL3545241
DB12536,investigational,[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(NC(C)=O)C=O,
DB12537,approved; investigational,N1N=CC=CC2=CC=CC=C12,CHEMBL4297264
DB12538,investigational,CC(C)C[C@@H]1NC(=O)[C@@H]2CNC(=O)C[C@H](NC(=O)[C@H](CC(=O)N[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)NC1=O)C(=O)N[C@@H](CC1=CNC3=CC=CC=C13)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2,CHEMBL1908318
DB12539,investigational,CC1=C(SSC1=S)C1=CN=CC=N1,CHEMBL178459
DB12540,investigational,C[C@H](CN(C(=O)C1=CC=C(C=C1)C#N)C1=CC=CC=N1)N1CCN(CC1)C1=CC=CC2=C1OCCO2,CHEMBL372205
DB12541,investigational,CC(C)(C)C[C@@H]1N[C@H]([C@H](C2=C(F)C(Cl)=CC=C2)[C@]11C(=O)NC2=C1C=CC(Cl)=C2)C(=O)N[C@H]1CC[C@H](O)CC1,CHEMBL2381408
DB12542,investigational,CCN1N=CC2=C(NC3CCOCC3)C(=CN=C12)C1=NN=C(CC2=C(C)N=C(C)S2)O1,
DB12543,approved; investigational,NC(=O)C1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]4(CC(=O)CC[C@@]34O)C2=C1O,CHEMBL426084
DB12545,investigational,CCC(C(O)=O)C1=CC=C(C=C1)N1CC2=CC=CC=C2C1=O,CHEMBL1765292
DB12547,investigational,NC1=N[C@]2(COC[C@H]2CS1)C1=C(F)C=CC(NC(=O)C2=CC=C(F)C=N2)=C1,CHEMBL2396989
DB12548,investigational,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C(COCC)=C1)C1=CC=CC=C1S(=O)(=O)NC1=NOC(C)=C1C,CHEMBL539423
DB12549,investigational,COC1=CC=C2NC3=C4C(=CC=C3[N+]([O-])=O)N(CCCN(C)C)N=C4C2=C1,CHEMBL118841
DB12550,investigational,CN(C1CCN(CC1)C1=NN=C(C2=CC=NN2C)C2=CC=CC=C12)C(=O)C1=C(C=C(F)C=C1)C(F)(F)F,CHEMBL2142592
DB12551,investigational,C1CN=C(N1)C1COC2=CC=CC=C2O1,CHEMBL10316
DB12553,investigational,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,CHEMBL1201390
DB12554,approved; investigational,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,CHEMBL282121
DB12555,investigational,COC1=CC=C(NC(=O)NC2=CC=C(F)C=C2F)C=C1C1=C(Br)C=NN1C,CHEMBL598172
DB12556,investigational,OC(=O)[C@@]1(CC2=CC=CC(NC3=NC=CS3)=N2)CC[C@@H](CC1)OC1=C(F)C(Cl)=CC=C1,CHEMBL3600873
DB12557,investigational,CCCCCS(=O)(=O)NC(=O)C1=CC=C2N=C(C)N(CC3=CC=C(Cl)C=C3Cl)C2=C1,CHEMBL3545278
DB12558,investigational,CCN1CCN(CC2=CC=C(C=C2)C2=CC3=C(N2)N=CN=C3N[C@H](C)C2=CC=CC=C2)CC1,CHEMBL587723
DB12559,investigational,NC(=O)CC[C@H](N(CCNC(=S)NC1=CC=C2C(=C1)C(=O)OC21C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2)C(=O)C1=CC=C(NCC2=CN=C3N=C(N)NC(=O)C3=N2)C=C1)C(O)=O,
DB12561,investigational,CC1=CC(=CC=N1)C1=NC=C(CC(=O)NC2=CC=C(C=N2)C2=CN=CC=N2)C=C1C,CHEMBL3188386
DB12562,investigational,OC(=O)CN1C2=C(CN(CC2)C(=O)C2=CC=CC3=CC=CC=C23)C2=CC(F)=CC=C12,CHEMBL2386081
DB12563,investigational,COC(=O)C1=C(Cl)C=CC=C1C1=CC=C([C@@H](C)NC(=O)C2(CC2)NC(=O)C(F)(F)F)C(F)=C1,CHEMBL232943
DB12564,investigational,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)C(F)(F)[C@@H]1O,CHEMBL3039516
DB12565,investigational,CN(C)CC1=C(OC2=CC=CC=C12)C(=O)NCCOC1=CC=C(C=C1)C(=O)NO,CHEMBL2103863
DB12566,investigational,CC[C@@](C)(NC1=CC=NC(=N1)C1=CNC2=NC=CC=C12)C(=O)NCC(F)(F)F,CHEMBL3039513
DB12567,investigational,C[C@H]1CN(CC2=CC=C(CC(=O)N3CCC(CC3)NC3=CC=CC(F)=C3)C=C2)CCN1,CHEMBL489095
DB12569,investigational,CCCN1C2=C(NC(=N2)C23CCC(CCC(O)=O)(CC2)CC3)C(=O)N(CCC)C1=O,CHEMBL414157
DB12570,investigational,CO[C@H]1CC[C@@H](CC1)N1C(=O)CNC2=C1N=C(C=N2)C1=CN=C(C=C1)C(C)(C)O,CHEMBL3586404
DB12571,investigational,[H][C@@](C)(C1=NOC(NC(=N)N2CCOCC2)=C1)C1=CC=C(C(F)=C1)C1=CC=CC=C1,CHEMBL2107772
DB12572,investigational,CC[C@@H](C)NC1=NC(C)=NC2=C(C(C)=NN12)C1=CC=C(OC)N=C1C,CHEMBL482950
DB12573,investigational,CC(C)OC(=O)N[C@@H]1CC2=C(C1)C1=CC(=CC=C1N2CC1=CC=CC=N1)C#N,CHEMBL3542265
DB12574,investigational,ClC1=C(Cl)C=C(NC(=O)NS(=O)(=O)C2=CC=C3OCCC3=C2)C=C1,CHEMBL307177
DB12575,investigational,[H][C@@]1(CNC2=C(N1)C(N)=NC(N)=N2)[C@@H](O)[C@H](C)O,
DB12576,investigational,CCCOC(=O)CC1=CC=C(OCC(=O)N(CC)CC)C(OCC)=C1,CHEMBL3354350
DB12577,investigational,COC1=CC=C(\C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1OP(O)(O)=O,CHEMBL1206232
DB12578,investigational,,
DB12579,investigational,FC1=C(F)C=C(CN2CCC(CC2)NC2=CC=C(N=N2)C(F)(F)F)C=C1,CHEMBL3234237
DB12580,investigational,FC(F)(F)C1=CC(=CC(CN2N=NC(=C2C2=CC=NC=C2)C2=NC=CC=C2C(=O)C2=CC=CC=C2Cl)=C1)C(F)(F)F,CHEMBL3544984
DB12581,investigational,[H]N=C(N([H])[H])N([H])CCC[C@H](N([H])C(=O)[C@H](CCCC)N([H])C(=O)[C@@H](CCCCN([H])C(=O)N([H])[H])N([H])C(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)N([H])C(=O)[C@@H](CC1=CN=CC=C1)N([H])C(=O)[C@@H](CC1=CC=C(Cl)C=C1)N([H])C(=O)[C@@H](CC1=CC2=CC=CC=C2C=C1)N([H])C(C)=O)C(=O)N1CCC[C@H]1C(=O)N([H])[C@H](C)C(=O)N([H])[H],
DB12582,investigational,O=C(\C=C\C=C\C1=CC2=C(OCO2)C=C1)N1CCCCC1,CHEMBL43185
DB12583,investigational,,
DB12585,investigational,NC(=O)C1=CC=C(OC2=C(F)C=C(CNCCC3CCOCC3)C=C2)N=C1,CHEMBL2103878
DB12586,investigational,CCC1=C[C@@H]2C[N@](C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=CC2=C(C=C1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,
DB12587,investigational,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(SC3=NC(=CS3)C3=C[C@H](C)NC3)=C(N2C1=O)C(O)=O,CHEMBL1256722
DB12588,investigational,C[C@H](NC1=NC=C(Cl)C(NC2=NNC(C)=C2)=N1)C1=NC=C(F)C=N1,CHEMBL1231124
DB12590,investigational,CN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C(=O)C1=CC=CS1,CHEMBL262075
DB12591,investigational,CCN1C(=CC2=C3N(C)C=NC3=C(NC3=NN(C)C(C)=C3)N=C12)C(=O)N(C1CC1)C1CC1,CHEMBL3545215
DB12592,investigational,CCCCCCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,CHEMBL157366
DB12593,investigational,CN1C(\C=C\CO)=C(CO)C2=C1C(=O)C=C(N1CC1)C2=O,CHEMBL73822
DB12594,investigational,OCCCNCCCC1=CC(C(=O)NCC23CC4CC(CC(C4)C2)C3)=C(Cl)C=C1,CHEMBL3545108
DB12596,investigational,COC1=CC=C(C[C@@H](O)C2=CC(OC)=C(OC)C(OC)=C2)C=C1O,CHEMBL246600
DB12597,approved; investigational,O[C@@H]1CCN(C1)C1=C(C=C(C=N1)C(=O)NC1=CC=C(OC(F)(F)Cl)C=C1)C1=CC=NN1,CHEMBL4208229
DB12598,investigational,NC(=N)NC1=CC=C(C=C1)C(=O)OC1=CC2=C(C=C1)C=C(C=C2)C(N)=N,CHEMBL273264
DB12601,investigational,COC[C@H]1OC(=O)\C(=C\N(CC=C)CC=C)C2=C(O)C(=O)C3=C([C@@H](C[C@@]4(C)[C@H]3CCC4=O)OC(C)=O)[C@@]12C,CHEMBL411907
DB12602,approved; investigational,C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN(CCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O)CC(O)=O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](CC2=CNC3=CC=CC=C23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,
DB12604,investigational,[H][C@@]1(N)CC=C(CN)O[C@]1([H])O[C@]1([H])[C@@]([H])(N)C[C@@]([H])(N)[C@]([H])(O[C@@]2([H])OC[C@](C)(O)[C@]([H])(NC)[C@@]2([H])O)[C@@]1([H])O,CHEMBL221886
DB12605,investigational,COC(=O)C1=CC(CCN(C)CCC[C@](C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)=CC=C1,CHEMBL3707312
DB12606,investigational,CC#CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)NC1=O,CHEMBL1097615
DB12608,investigational,NCC[C@@H](O)C1=CC(OCC2CCCCC2)=CC=C1,CHEMBL2107821
DB12610,investigational,O=C1N([Se]C2=CC=CC=C12)C1=CC=CC=C1,CHEMBL51085
DB12611,investigational,CN1C=C(C=N1)C1=C2C=NNC(=O)C3=C2C(N1)=CC(NC(=O)[C@H](N)C1CCCCC1)=C3,CHEMBL3990456
DB12612,approved; investigational,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,CHEMBL3707247
DB12613,investigational,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(O)=O,CHEMBL2103826
DB12614,investigational,CC(C)CC1=CC=C(C=C1)[C@@H](C)C(=O)NS(C)(=O)=O,CHEMBL191413
DB12615,approved; investigational,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H]2O)NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,CHEMBL1650559
DB12617,investigational,NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL245019
DB12618,investigational,COC1=C(O)C=CC(=C1)C(C)=O,CHEMBL346919
DB12619,investigational,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)C2=CC=CC=C2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C3=CC=CC=C3)C3=CC=CC=C3)C(C)=C([C@@H](OC(C)=O)C1=O)C2(C)C,CHEMBL1096237
DB12621,investigational,O=C1N=C2C=CC=CN2C11CC2=CC=CC=C2C1,
DB12622,investigational,[H][C@]12[C@@H](CC[C@]1(C)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C,CHEMBL289191
DB12623,investigational,OC(=O)COC1=CC=CC(CN(CC2=CC=C(C=C2)N2C=CC=N2)S(=O)(=O)C2=CC=CN=C2)=C1,CHEMBL2107783
DB12624,investigational,CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1,CHEMBL1199480
DB12625,investigational,CC(C)(C)OC[C@H]1N(CCNC1=O)C(=O)C[C@H](N)CC1=CC(F)=C(F)C=C1F,CHEMBL1779710
DB12627,investigational,CC(C)C1=NOC(=N1)N1CCC(COC2=CC=C(N=C2)C2=CC=C(C=C2)S(C)(=O)=O)CC1,CHEMBL3187503
DB12628,investigational,[2H]C([2H])([2H])[N+](CCO)(C([2H])([2H])[2H])C([2H])([2H])[2H],
DB12629,investigational,OC(=O)CCC1=CC(I)=C(OC2=CC=C(O)C=C2)C(I)=C1,CHEMBL2348292
DB12630,investigational,CC(C)CCOC(=O)C(=C)C#N,
DB12631,investigational,[H]N([C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(O)=O)C(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCCC)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(O)=O,
DB12632,investigational,O[C@]1(CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)C1=CC=CC(=C1)C(F)(F)F)C1=CN=CS1,CHEMBL2204263
DB12633,investigational,CSCO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]12C)C3(C)C,
DB12635,investigational,CC1=CC=CC(=C1)C1=CC=C2N(CC3=CC=C(C=C3)C(C)(C)C)C=C(C(=O)C(O)=O)C2=C1,CHEMBL325424
DB12637,investigational,CN(C)C1=CC=C(C=C1)[C@H]1C[C@]2(C)[C@@H](CC[C@]2(O)CCCO)[C@@H]2CCC3=CC(=O)CCC3=C12,CHEMBL1908373
DB12638,investigational,CC(C)NCCCN1C(SC2=C(I)C=C3OCOC3=C2)=NC2=C(N)N=CN=C12,CHEMBL200102
DB12640,investigational,CN1C=NC=C1[C@@](O)(C1=CC=C(Cl)C=C1)C1=CC=C2N(C)C(=O)C=C(C3=CC=CC(=C3)C#C)C2=C1,
DB12641,investigational,CC1=CC=C(SC2=CC=CC=C2C2CCNCC2)C=C1,CHEMBL2104986
DB12642,investigational,CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)OCC(=O)N(C)CC(=O)OCC,CHEMBL3989947
DB12643,investigational,[H][C@]1(O)CN([C@@]([H])(C1)C(=O)N(C)C)[C@@]1(C(=O)N(C2=C1C=C(Cl)C=C2)S(=O)(=O)C1=C(OC)C=C(OC)C=C1)C1=CC=CC=C1OC,CHEMBL582857
DB12644,investigational,C[C@@H](OC1=NN=C(N1C)C1=CC=NC=C1)C1=NOC(=C1)C1=CC=CC(Cl)=C1,CHEMBL3545164
DB12645,investigational,CCN(CC)CC1=CC=C2C=C(COC(=O)NC3=CC=C(C=C3)C(=O)NO)C=CC2=C1,CHEMBL1213492
DB12647,investigational,CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC1(C)CCC2=CC(O)=CC=C2O1,CHEMBL120643
DB12648,investigational,N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,CHEMBL4090674
DB12649,investigational,CNC(=NS(=O)(=O)C1=CC=C(Cl)C=C1)N1C[C@@H](C(=N1)C1=CC=C(Cl)C=C1)C1=CC=CC=C1,CHEMBL412262
DB12650,investigational,[2H]C([2H])(C#C)N([11CH3])[C@H](C)CC1=CC=CC=C1,
DB12651,investigational,CC1(C)CC[C@@]2(CC[C@]3(C)[C@@H]([C@@H]2C1)C(=O)C=C1[C@@]2(C)C=C(C#N)C(=O)C(C)(C)[C@@H]2CC[C@@]31C)C(O)=O,CHEMBL1093059
DB12654,investigational,COCCOC1=CC(OCCOC)=CC(CN2C3=CC=CC=C3C(=C2C(O)=O)C2=CC=C(C=C2)C(C)(C)C)=C1,
DB12655,investigational,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@H]3CC2=C(C)C1)NS(C)(=O)=O,CHEMBL538867
DB12657,investigational,COCCC1=CC=C(C=N1)C1=C(C)N=C2N1N=CC=C2N1CCOCC1,CHEMBL2180408
DB12658,investigational,CN(CC1=C(C)C2=CC=CC=C2O1)C(=O)\C=C\C1=CC2=C(NC(=O)CC2)N=C1,CHEMBL1652621
DB12659,investigational,FC1=CC=C(NC(=O)[C@@H]2[C@H](N(CC(F)(F)F)C(=O)C3=CC=CC=C23)C2=CC=CN=C2)C=C1C#N,
